FIGHTER_ID,FIRST,LAST,NICKNAME,URL
e8fe9c15d348e778,Daniel,Barez,,http://ufcstats.com/fighter-details/e8fe9c15d348e778
b7c5eb7cdbac6a63,Danny,Barlow,LeftHand2God,http://ufcstats.com/fighter-details/b7c5eb7cdbac6a63
172c2135e70f87b7,Luke,Barnatt,The Bigslow,http://ufcstats.com/fighter-details/172c2135e70f87b7
c06a5c95f1169c0b,James,Barnes,Mooka,http://ufcstats.com/fighter-details/c06a5c95f1169c0b
78a5eea49638685d,Nick,Barnes,,http://ufcstats.com/fighter-details/78a5eea49638685d
e575b6ff678c1aca,Shonte,Barnes,Shyne,http://ufcstats.com/fighter-details/e575b6ff678c1aca
ad3f53c454cbbead,Josh,Barnett,The Warmaster,http://ufcstats.com/fighter-details/ad3f53c454cbbead
7a5e8c94a86f9895,Chris,Barnett,Beastboy,http://ufcstats.com/fighter-details/7a5e8c94a86f9895
91e69a1c3c87325b,Chris,Barnhizer,,http://ufcstats.com/fighter-details/91e69a1c3c87325b
80c0bed43da0e27b,David,Baron,,http://ufcstats.com/fighter-details/80c0bed43da0e27b
1652f3213655b935,Phil,Baroni,The New York Bad Ass,http://ufcstats.com/fighter-details/1652f3213655b935
f12f979b657ab876,Dan,Barrera,The Fireman,http://ufcstats.com/fighter-details/f12f979b657ab876
a220be6d41d6f97d,Carlos,Barreto,,http://ufcstats.com/fighter-details/a220be6d41d6f97d
c32eab6c2119e989,Jose,Barreto,,http://ufcstats.com/fighter-details/c32eab6c2119e989
d21113c9ff3788ae,Peter,Barrett,Slippery,http://ufcstats.com/fighter-details/d21113c9ff3788ae
8e9eb3fc86db0f7d,Marc-Andre,Barriault,Powerbar,http://ufcstats.com/fighter-details/8e9eb3fc86db0f7d
e6015889f50075d2,David,Barrios,,http://ufcstats.com/fighter-details/e6015889f50075d2
8fd1f27e86661ede,Alexandre,Barros,Baixinho,http://ufcstats.com/fighter-details/8fd1f27e86661ede
d26394fc0e8e880a,Ricardo,Barros,,http://ufcstats.com/fighter-details/d26394fc0e8e880a
b69f24c500d783e7,Francimar,Barroso,Bodao,http://ufcstats.com/fighter-details/b69f24c500d783e7
658c3465581ae46b,Pat,Barry,HD,http://ufcstats.com/fighter-details/658c3465581ae46b
a6f3d15cb84334bb,Dean,Barry,The Sniper,http://ufcstats.com/fighter-details/a6f3d15cb84334bb
be0b310a12eb80b4,Enrique,Barzola,El Fuerte,http://ufcstats.com/fighter-details/be0b310a12eb80b4
bbab3baf66128ae2,Javid,Basharat,The Snow Leopard,http://ufcstats.com/fighter-details/bbab3baf66128ae2
a09ed60aa67a3f67,Farid,Basharat,Ferocious,http://ufcstats.com/fighter-details/a09ed60aa67a3f67
d3f89fa685bd8420,Austin,Bashi,,http://ufcstats.com/fighter-details/d3f89fa685bd8420
1cecc8fe6748a532,Stephen,Bass,Bigfish,http://ufcstats.com/fighter-details/1cecc8fe6748a532
2c733e059462c1dc,Sean,Bassett,,http://ufcstats.com/fighter-details/2c733e059462c1dc
29508aff4d93cbbe,Ryan,Bastianelli,Relentless,http://ufcstats.com/fighter-details/29508aff4d93cbbe
8ef4a91ac694b7ce,Shayna,Baszler,The Queen of Spades,http://ufcstats.com/fighter-details/8ef4a91ac694b7ce
e1f8beeb6d2d871a,Namsrai,Batbayar,Steppe Warrior,http://ufcstats.com/fighter-details/e1f8beeb6d2d871a
34218661c44ed55d,Michel,Batista,,http://ufcstats.com/fighter-details/34218661c44ed55d
f626118b6da0e020,Bryan,Battle,The Butcher,http://ufcstats.com/fighter-details/f626118b6da0e020
c9a94278df042f46,Alan,Baudot,The Black Samourai,http://ufcstats.com/fighter-details/c9a94278df042f46
bc711b6dd95c1af6,Mario,Bautista,,http://ufcstats.com/fighter-details/bc711b6dd95c1af6
55f446032177b119,Chris,Beal,Real Deal,http://ufcstats.com/fighter-details/55f446032177b119
3a6ac598320ca7f2,Donovan,Beard,The Highlight Reel,http://ufcstats.com/fighter-details/3a6ac598320ca7f2
74f13066b1417ef3,Rudy,Bears,,http://ufcstats.com/fighter-details/74f13066b1417ef3
4fd76e7ba8313457,Salvador,Becerra,,http://ufcstats.com/fighter-details/4fd76e7ba8313457
b96939f2b8d88e82,Ariel,Beck,,http://ufcstats.com/fighter-details/b96939f2b8d88e82
b5a379583673510a,Jack,Becker,,http://ufcstats.com/fighter-details/b5a379583673510a
93bf96be327fcd98,Jeff,Bedard,Little Popeye,http://ufcstats.com/fighter-details/93bf96be327fcd98
ce05955c26c3c090,Eric,Bedard,Lucky Strikes,http://ufcstats.com/fighter-details/ce05955c26c3c090
ffc3e6daaa6da0b7,Johnny,Bedford,Brutal,http://ufcstats.com/fighter-details/ffc3e6daaa6da0b7
40a456a25d52ee65,Rolando,Bedoya,The Machine,http://ufcstats.com/fighter-details/40a456a25d52ee65
b16a7e6a627e9789,Chase,Beebe,,http://ufcstats.com/fighter-details/b16a7e6a627e9789
babc6b5745335f18,Lyle,Beerbohm,Fancy Pants,http://ufcstats.com/fighter-details/babc6b5745335f18
d6ed764f8b78d32a,Allan,Begosso,Mini,http://ufcstats.com/fighter-details/d6ed764f8b78d32a
3bc3f60b21cddc6a,Azamat,Bekoev,Iron,http://ufcstats.com/fighter-details/3bc3f60b21cddc6a
cbd3e590a85b18c5,Mirsad,Bektic,,http://ufcstats.com/fighter-details/cbd3e590a85b18c5
d7e40dca3ae125be,Diana,Belbita,The Warrior Princess,http://ufcstats.com/fighter-details/d7e40dca3ae125be
4130a743d9d22163,Alan,Belcher,The Talent,http://ufcstats.com/fighter-details/4130a743d9d22163
0ee783aa00e468f0,Vitor,Belfort,The Phenom,http://ufcstats.com/fighter-details/0ee783aa00e468f0
7674b836ce0698a0,Yousri,Belgaroui,,http://ufcstats.com/fighter-details/7674b836ce0698a0
69898645d600abdb,Rodolfo,Bellato,Trator,http://ufcstats.com/fighter-details/69898645d600abdb
c3f6db17cea09ca7,Danilo,Belluardo,Caterpillar,http://ufcstats.com/fighter-details/c3f6db17cea09ca7
46baf0f57edfa4df,Joey,Beltran,The Mexicutioner,http://ufcstats.com/fighter-details/46baf0f57edfa4df
ec71a892fada28c7,Marco,Beltran,Psycho,http://ufcstats.com/fighter-details/ec71a892fada28c7
80eacd4da0617c57,Joseph,Benavidez,,http://ufcstats.com/fighter-details/80eacd4da0617c57
a71feb7ea7592a71,Mike,Bencic,Batman,http://ufcstats.com/fighter-details/a71feb7ea7592a71
9fd1f08dd4aec14a,Dave,Beneteau,Dangerous,http://ufcstats.com/fighter-details/9fd1f08dd4aec14a
6104730621ff318d,Karla,Benitez,,http://ufcstats.com/fighter-details/6104730621ff318d
436f970c9ea9169c,Gabriel,Benitez,Moggly,http://ufcstats.com/fighter-details/436f970c9ea9169c
8dc4f34c1f50d00d,Charles,Bennett,Krazy Horse,http://ufcstats.com/fighter-details/8dc4f34c1f50d00d
c3ac8d0da7b05772,Josh,Bennett,,http://ufcstats.com/fighter-details/c3ac8d0da7b05772
404ecb2700844072,DeAnna,Bennett,The Argentine Assassin,http://ufcstats.com/fighter-details/404ecb2700844072
7030c27fc9778964,Benjamin,Bennett,Mr. Alaska,http://ufcstats.com/fighter-details/7030c27fc9778964
5431dccc09118234,Lance,Benoist,,http://ufcstats.com/fighter-details/5431dccc09118234
a30f6d375dea5f9b,Joe,Benoit,,http://ufcstats.com/fighter-details/a30f6d375dea5f9b
20999e27ddd94bda,Ryan,Benoit,Baby Face,http://ufcstats.com/fighter-details/20999e27ddd94bda
a25f3dc0df974597,Pat,Benson,,http://ufcstats.com/fighter-details/a25f3dc0df974597
592d23aed850e652,Len,Bentley,,http://ufcstats.com/fighter-details/592d23aed850e652
21b1132949f2a9b0,Steve,Berger,The Red Nosed Pitbull,http://ufcstats.com/fighter-details/21b1132949f2a9b0
aa8189053b3a8994,Kenneth,Bergh,,http://ufcstats.com/fighter-details/aa8189053b3a8994
2891c9f7b26b26fc,Bret,Bergmark,The Angry Hick,http://ufcstats.com/fighter-details/2891c9f7b26b26fc
e3779ef06e98f185,Keith,Berish,Sha Bang Bang,http://ufcstats.com/fighter-details/e3779ef06e98f185
6f242453c91a5af0,Dennis,Bermudez,The Menace,http://ufcstats.com/fighter-details/6f242453c91a5af0
2dc1bc1a02961656,Manny,Bermudez,The Bermudez Triangle,http://ufcstats.com/fighter-details/2dc1bc1a02961656
5b2325cd70dbe2ea,Talita,Bernardo,,http://ufcstats.com/fighter-details/5b2325cd70dbe2ea
b3bbe88fecd6a0d2,Dave,Berry,,http://ufcstats.com/fighter-details/b3bbe88fecd6a0d2
0b935b9bbbe5fc07,Keith,Berry,,http://ufcstats.com/fighter-details/0b935b9bbbe5fc07
0db70ca89e1c7374,Dieusel,Berto,,http://ufcstats.com/fighter-details/0db70ca89e1c7374
66766984842c13dc,Edson,Berto,Little Tiger,http://ufcstats.com/fighter-details/66766984842c13dc
aebfb84d1f6d2d8c,Allen,Berube,Monstah Lobstah,http://ufcstats.com/fighter-details/aebfb84d1f6d2d8c
8ba8e8d7eafa7267,Anton,Berzin,The Body Snatcher,http://ufcstats.com/fighter-details/8ba8e8d7eafa7267
3f24c96753dbd9f9,Scott,Bessac,,http://ufcstats.com/fighter-details/3f24c96753dbd9f9
0b8d512c79b4baf3,Matt,Bessette,The Mangler,http://ufcstats.com/fighter-details/0b8d512c79b4baf3
e05f4ce199baca91,Khadzhi,Bestaev,Best,http://ufcstats.com/fighter-details/e05f4ce199baca91
a524710c3ef918fa,Fernando,Bettega,,http://ufcstats.com/fighter-details/a524710c3ef918fa
7e511f8d842a109d,Arjan,Bhullar,,http://ufcstats.com/fighter-details/7e511f8d842a109d
9cd047a828dd7515,KB,Bhullar,The Bengal,http://ufcstats.com/fighter-details/9cd047a828dd7515
87f19d19f4cb73f8,Bibulatov,Magomed,Chaborz,http://ufcstats.com/fighter-details/87f19d19f4cb73f8
1efa064872f089d0,David,Bielkheden,,http://ufcstats.com/fighter-details/1efa064872f089d0
5095b0920a3602aa,Blake,Bilder,El Animal,http://ufcstats.com/fighter-details/5095b0920a3602aa
ebbf571f349e79d9,Jonas,Bilharinho,,http://ufcstats.com/fighter-details/ebbf571f349e79d9
b3b6e80b7d5f8f0d,Jeremiah,Billington,,http://ufcstats.com/fighter-details/b3b6e80b7d5f8f0d
53f02bbc41d99432,Scott,Bills,,http://ufcstats.com/fighter-details/53f02bbc41d99432
c5a126ace82a6025,Anthony,Birchak,El Toro,http://ufcstats.com/fighter-details/c5a126ace82a6025
8a22c6b4d29880a3,Chris,Birchler,The Big Buck,http://ufcstats.com/fighter-details/8a22c6b4d29880a3
7b4ae3fd439a05b6,Angad,Bisht,,http://ufcstats.com/fighter-details/7b4ae3fd439a05b6
2b93ebd9f5417ad2,Michael,Bisping,The Count,http://ufcstats.com/fighter-details/2b93ebd9f5417ad2
7a359ef685a304a7,Amaury,Bitetti,,http://ufcstats.com/fighter-details/7a359ef685a304a7
a653cb5eb4b39339,Caio,Bittencourt,Leao,http://ufcstats.com/fighter-details/a653cb5eb4b39339
dd6ec6f941c3a414,Davi,Bittencourt,The Black,http://ufcstats.com/fighter-details/dd6ec6f941c3a414
27ab7257bf6a3b65,Simon,Biyong,,http://ufcstats.com/fighter-details/27ab7257bf6a3b65
99df7d0a2a08a8a8,Jan,Blachowicz,,http://ufcstats.com/fighter-details/99df7d0a2a08a8a8
b2f743746e8dcfa2,Jason,Black,The Black Legion,http://ufcstats.com/fighter-details/b2f743746e8dcfa2
7e69a4b0961aa555,Brad,Blackburn,Bad Brad,http://ufcstats.com/fighter-details/7e69a4b0961aa555
619d807fa54ae8f7,Jason,Blackford,,http://ufcstats.com/fighter-details/619d807fa54ae8f7
2adb11835acd815b,Tom,Blackledge,,http://ufcstats.com/fighter-details/2adb11835acd815b
0e5c79b3594ff0ad,Sherrard,Blackledge,The Thriller,http://ufcstats.com/fighter-details/0e5c79b3594ff0ad
da22387a0407a2dc,Da'Mon,Blackshear,The Monster,http://ufcstats.com/fighter-details/da22387a0407a2dc
0f4a536507f33576,Chasen,Blair,Mestizo,http://ufcstats.com/fighter-details/0f4a536507f33576
669970f7feba8ecd,Erin,Blanchfield,Cold Blooded,http://ufcstats.com/fighter-details/669970f7feba8ecd
4a1329cc8eb0928a,Maximo,Blanco,Maxi,http://ufcstats.com/fighter-details/4a1329cc8eb0928a
ebf298f8ac7e232b,David,Blanco,,http://ufcstats.com/fighter-details/ebf298f8ac7e232b
fa6796c55d6c5440,Curtis,Blaydes,Razor,http://ufcstats.com/fighter-details/fa6796c55d6c5440
59c438c81fbf3ece,Tereza,Bleda,,http://ufcstats.com/fighter-details/59c438c81fbf3ece
35d6337320a4ae48,Arlene,Blencowe,Angerfist,http://ufcstats.com/fighter-details/35d6337320a4ae48
ecdf14f4f8643d39,Byron,Bloodworth,,http://ufcstats.com/fighter-details/ecdf14f4f8643d39
046a85108610c0d2,Dashawn,Boatwright,"Buck, the 400-pound Silverback",http://ufcstats.com/fighter-details/046a85108610c0d2
f348d05403fad037,Dan,Bobish,,http://ufcstats.com/fighter-details/f348d05403fad037
cf9d24e4bd0cf2ce,Mark,Bocek,,http://ufcstats.com/fighter-details/cf9d24e4bd0cf2ce
c5af5750e8bae4f0,Kyle,Bochniak,Killer B,http://ufcstats.com/fighter-details/c5af5750e8bae4f0
984d15d5dc7bfcf9,James,Bochnovic,,http://ufcstats.com/fighter-details/984d15d5dc7bfcf9
1afd74f8cb0719f3,Jeremy,Boczulak,,http://ufcstats.com/fighter-details/1afd74f8cb0719f3
c80095f6092271a7,Tim,Boetsch,The Barbarian,http://ufcstats.com/fighter-details/c80095f6092271a7
8a56ea383fd26e52,Galore,Bofando,,http://ufcstats.com/fighter-details/8a56ea383fd26e52
53c21779d84ceb75,Jay,Bogan,,http://ufcstats.com/fighter-details/53c21779d84ceb75
d61316139d68dbe3,Roman,Bogatov,,http://ufcstats.com/fighter-details/d61316139d68dbe3
70a1c7626b5e0599,Derek,Bohi,Marshmallow,http://ufcstats.com/fighter-details/70a1c7626b5e0599
93892752c5fc23ca,Jerry,Bohlander,,http://ufcstats.com/fighter-details/93892752c5fc23ca
297a2b35444c245b,Mandy,Bohm,Monster,http://ufcstats.com/fighter-details/297a2b35444c245b
d227958e8a0c1466,Kotetsu,Boku,,http://ufcstats.com/fighter-details/d227958e8a0c1466
96924b0019b3aff1,Gaston,Bolanos,The Dreamkiller,http://ufcstats.com/fighter-details/96924b0019b3aff1
9d455d5cfe6a0e35,Kyle,Bolt,,http://ufcstats.com/fighter-details/9d455d5cfe6a0e35
2526be54e6a0e62a,Denys,Bondar,Psycho,http://ufcstats.com/fighter-details/2526be54e6a0e62a
8691881b31c16b88,Luc,Bondole,,http://ufcstats.com/fighter-details/8691881b31c16b88
702a72aa7a266d86,Tony,Bonello,The Gun,http://ufcstats.com/fighter-details/702a72aa7a266d86
01641ba5df0c69b0,Gabriel,Bonfim,Marretinha,http://ufcstats.com/fighter-details/01641ba5df0c69b0
eb393afdbe3293d5,Ismael,Bonfim,Marreta,http://ufcstats.com/fighter-details/eb393afdbe3293d5
934de214814b8ff4,Jesse,Bongfeldt,Water,http://ufcstats.com/fighter-details/934de214814b8ff4
d311fbefff44a39b,Marcos,Bonilla,Murder Marx,http://ufcstats.com/fighter-details/d311fbefff44a39b
c6a33ff198aaaeeb,Stephan,Bonnar,The American Psycho,http://ufcstats.com/fighter-details/c6a33ff198aaaeeb
07a2bdaa0afdd831,Rogerio,Bontorin,,http://ufcstats.com/fighter-details/07a2bdaa0afdd831
a4de54ea806fb525,Ray,Borg,The Tazmexican Devil,http://ufcstats.com/fighter-details/a4de54ea806fb525
0313bf497de9c470,Igor,Borisov,,http://ufcstats.com/fighter-details/0313bf497de9c470
34b96d52db1d26e6,Kevin,Borjas,El Gallo Negro,http://ufcstats.com/fighter-details/34b96d52db1d26e6
3c85e04b08a05751,Calen,Born,,http://ufcstats.com/fighter-details/3c85e04b08a05751
4126a78111c0855a,Caio,Borralho,The Natural,http://ufcstats.com/fighter-details/4126a78111c0855a
b8fdb2903a2582a8,Zachary,Borrego,The Dragon,http://ufcstats.com/fighter-details/b8fdb2903a2582a8
19c591115a58982c,Viacheslav,Borshchev,Slava Claus,http://ufcstats.com/fighter-details/19c591115a58982c
04c8b08b16a5b99e,Tanner,Boser,The Bulldozer,http://ufcstats.com/fighter-details/04c8b08b16a5b99e
e023fa2e648ea0f1,Steve,Bosse,The Boss,http://ufcstats.com/fighter-details/e023fa2e648ea0f1
e8fb8e53bc2e29d6,Marcus,Bossett,The Grasshopper,http://ufcstats.com/fighter-details/e8fb8e53bc2e29d6
239224bedeb2c7a4,Chris,Bostick,,http://ufcstats.com/fighter-details/239224bedeb2c7a4
5c126c6aac3ef364,Poliana,Botelho,,http://ufcstats.com/fighter-details/5c126c6aac3ef364
545d549d6bf87187,Francois,Botha,White Buffalo,http://ufcstats.com/fighter-details/545d549d6bf87187
d5e929c26f25f0d3,Ilian,Bouafia,The Gorilla,http://ufcstats.com/fighter-details/d5e929c26f25f0d3
59851163aaf1aed8,Gregory,Bouchelaghem,,http://ufcstats.com/fighter-details/59851163aaf1aed8
2aaf0181432adf0b,Roy,Boughton,Black Dynamite,http://ufcstats.com/fighter-details/2aaf0181432adf0b
611b9c068c9e2c44,Rich,Bouphanouvong,,http://ufcstats.com/fighter-details/611b9c068c9e2c44
dfdd0c5dd0d4bc23,Mike,Bourke,The Rhino,http://ufcstats.com/fighter-details/dfdd0c5dd0d4bc23
38b1417ec17072da,Jess,Bouscal,,http://ufcstats.com/fighter-details/38b1417ec17072da
2efbc83a6b9b7f86,Tai,Bowden,,http://ufcstats.com/fighter-details/2efbc83a6b9b7f86
81ca2c245b19b3c5,Melton,Bowen,The Punisher,http://ufcstats.com/fighter-details/81ca2c245b19b3c5
5488b3c67600333a,Kyron,Bowen,Bullseye,http://ufcstats.com/fighter-details/5488b3c67600333a
b26d3e3746fb4024,Brian,Bowles,,http://ufcstats.com/fighter-details/b26d3e3746fb4024
3b9f723e2720a238,Roger,Bowling,Relentless,http://ufcstats.com/fighter-details/3b9f723e2720a238
a95a0504fd73bd3e,Blake,Bowman,,http://ufcstats.com/fighter-details/a95a0504fd73bd3e
8a0a35e7c74bebcc,Ashe,Bowman,The Archer,http://ufcstats.com/fighter-details/8a0a35e7c74bebcc
4a191f4ea2fce7fc,Anvar,Boynazarov,The Uzbek,http://ufcstats.com/fighter-details/4a191f4ea2fce7fc
1433786ac76cf777,Colley ,Bradford,,http://ufcstats.com/fighter-details/1433786ac76cf777
a6959da32f0e6b5d,Kyle,Bradley,,http://ufcstats.com/fighter-details/a6959da32f0e6b5d
c7011de4765d2497,Paul,Bradley,The Gentleman,http://ufcstats.com/fighter-details/c7011de4765d2497
45f7cb591c3ab00b,Sean,Brady,,http://ufcstats.com/fighter-details/45f7cb591c3ab00b
dc950d59dc590aca,Ebenezer Fontes,Braga,Pitbull,http://ufcstats.com/fighter-details/dc950d59dc590aca
3d074044a33825e7,Ramiz,Brahimaj,,http://ufcstats.com/fighter-details/3d074044a33825e7
3c99bd6cb5d835ef,Adam,Bramhald,Samurai,http://ufcstats.com/fighter-details/3c99bd6cb5d835ef
013da757877044a2,Joe,Brammer,The South Side Strangler,http://ufcstats.com/fighter-details/013da757877044a2
d2c55d1d2e67773b,David,Branch,,http://ufcstats.com/fighter-details/d2c55d1d2e67773b
edae6db2b3453632,Billy,Brand,,http://ufcstats.com/fighter-details/edae6db2b3453632
c2e3e67b5911bfb7,Diego,Brandao,DB,http://ufcstats.com/fighter-details/c2e3e67b5911bfb7
7138a15258dabf20,Bruna,Brasil,,http://ufcstats.com/fighter-details/7138a15258dabf20
dc63542668295c23,Michael,Bravo,,http://ufcstats.com/fighter-details/dc63542668295c23
9c44f290f5726d95,Martin,Bravo,El Toro,http://ufcstats.com/fighter-details/9c44f290f5726d95
37ce890a4670b287,Roman,Bravo-Young,,http://ufcstats.com/fighter-details/37ce890a4670b287
d80ee110748171ac,Mike,Breeden,Money,http://ufcstats.com/fighter-details/d80ee110748171ac
1588b787bda7b540,Tom,Breese,,http://ufcstats.com/fighter-details/1588b787bda7b540
48a9a128784d53d1,Elves,Brener,,http://ufcstats.com/fighter-details/48a9a128784d53d1
b19fc66613dc75b9,Chris,Brennan,The Westside Strangler,http://ufcstats.com/fighter-details/b19fc66613dc75b9
98f6da59d765ec94,Charlie,Brenneman,The Spaniard,http://ufcstats.com/fighter-details/98f6da59d765ec94
e319d6697d41f3cf,Robert,Breslin,The Bullet,http://ufcstats.com/fighter-details/e319d6697d41f3cf
106a925d947a0de9,Mack,Brewer,,http://ufcstats.com/fighter-details/106a925d947a0de9
11547e29f253fb89,Marcos,Brigagao,Ironside,http://ufcstats.com/fighter-details/11547e29f253fb89
497ba5b12a4bfc47,Jason,Brilz,Hitman,http://ufcstats.com/fighter-details/497ba5b12a4bfc47
81801f57bd0a7c41,Marcus,Brimage,The Bama Beast,http://ufcstats.com/fighter-details/81801f57bd0a7c41
cf1a88371c8cb690,Aaron,Brink,,http://ufcstats.com/fighter-details/cf1a88371c8cb690
01fcef7e3d051722,Henry,Briones,Bure,http://ufcstats.com/fighter-details/01fcef7e3d051722
3a97fda0de6f1fa4,Marcelo,Brito,Jungle Boy,http://ufcstats.com/fighter-details/3a97fda0de6f1fa4
791c8437b341fba5,Joanderson,Brito,Tubarao,http://ufcstats.com/fighter-details/791c8437b341fba5
b07f14fc0e53f8bd,Kaik,Brito,,http://ufcstats.com/fighter-details/b07f14fc0e53f8bd
06dd61c8d545c63f,Icaro,Brito,,http://ufcstats.com/fighter-details/06dd61c8d545c63f
2833f50b20e96e52,Antwain,Britt,The Juggernaut,http://ufcstats.com/fighter-details/2833f50b20e96e52
aa571d75f80fde7d,Drew,Brokenshire,,http://ufcstats.com/fighter-details/aa571d75f80fde7d
df3c39573d01f55b,Mike,Bronzoulis,The Greek,http://ufcstats.com/fighter-details/df3c39573d01f55b
b0a6124751a56bc4,Jonathan,Brookins,,http://ufcstats.com/fighter-details/b0a6124751a56bc4
b6e6c3b1dcaae0a1,Will,Brooks,Ill,http://ufcstats.com/fighter-details/b6e6c3b1dcaae0a1
81d9df19e255b8b6,Jarred,Brooks,The Monkey God,http://ufcstats.com/fighter-details/81d9df19e255b8b6
a7d687e6ecb30981,Rob,Broughton,The Bear,http://ufcstats.com/fighter-details/a7d687e6ecb30981
0974d8d4053a7237,Lee,Brousseau,Manimal,http://ufcstats.com/fighter-details/0974d8d4053a7237
31123249b0bbf52e,Matt,Brown,The Immortal,http://ufcstats.com/fighter-details/31123249b0bbf52e
e0b74df14f52cd15,Mike,Brown,,http://ufcstats.com/fighter-details/e0b74df14f52cd15
52b3ec072ad497a4,Dominic,Brown,,http://ufcstats.com/fighter-details/52b3ec072ad497a4
9b68bf67c5695185,Todd,Brown,Bulldog,http://ufcstats.com/fighter-details/9b68bf67c5695185
85df85a4e276c90e,Terrell,Brown,,http://ufcstats.com/fighter-details/85df85a4e276c90e
9e2624ac992660c6,Chris,Brown,,http://ufcstats.com/fighter-details/9e2624ac992660c6
880c6b788266a3ef,Frederick,Brown,,http://ufcstats.com/fighter-details/880c6b788266a3ef
c6aee362c7a7d482,Randy,Brown,Rudeboy,http://ufcstats.com/fighter-details/c6aee362c7a7d482
d024ed963e8bf7ea,Damien,Brown,Beatdown,http://ufcstats.com/fighter-details/d024ed963e8bf7ea
d31cbcdd7d69536d,TJ,Brown,Downtown,http://ufcstats.com/fighter-details/d31cbcdd7d69536d
e9e7e1c8ff289e1b,Humberto,Brown Morrison,,http://ufcstats.com/fighter-details/e9e7e1c8ff289e1b
3236bf606fe9fa5b,Travis,Browne,Hapa,http://ufcstats.com/fighter-details/3236bf606fe9fa5b
d74cba8566291bfa,Junie,Browning,,http://ufcstats.com/fighter-details/d74cba8566291bfa
d1dcd4e96464a53d,Jules,Bruchez,,http://ufcstats.com/fighter-details/d1dcd4e96464a53d
5f8e00c27b7e7410,Justin,Bruckmann,Loaf,http://ufcstats.com/fighter-details/5f8e00c27b7e7410
f14f644d41ade29f,Cody,Brundage,,http://ufcstats.com/fighter-details/f14f644d41ade29f
2f3f12002564bb55,Steve,Bruno,Hollywood,http://ufcstats.com/fighter-details/2f3f12002564bb55
b8c0f30ee9a98b69,Fernando,Bruno,Acougueiro,http://ufcstats.com/fighter-details/b8c0f30ee9a98b69
b1a3e0aca758b322,Derek,Brunson,The One,http://ufcstats.com/fighter-details/b1a3e0aca758b322
01f022fa494188e2,Josh,Bryant,The Beast,http://ufcstats.com/fighter-details/01f022fa494188e2
3b17353b8002c7d0,Dennis,Bryant,The Beard,http://ufcstats.com/fighter-details/3b17353b8002c7d0
